Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
Obstacle,,UK0230L688F,51.80200,1.99850,423,0.98678,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L689F,51.79400,1.99778,423,0.98458,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L691F,51.78042,1.98742,423,0.97912,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L693F,51.74840,1.96897,423,0.96800,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L695F,51.77780,1.99838,423,0.98054,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L696F,51.76990,1.99318,423,0.97755,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L698F,51.75128,1.98230,423,0.97097,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L700F,51.75518,1.99510,423,0.97415,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L701F,51.76350,1.99827,423,0.97684,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L703F,51.79450,1.96250,423,0.97767,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L590F,51.89818,1.90798,423,0.98726,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229A018F,50.97927,-4.09876,1202,-0.96694,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: RTM HUNTSHAW CROSS MAST
Lighting: Yes
Height AGL: 544 ft",,250,2021-08-06T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229A426F,51.57745,-3.78365,474,-0.83778,UK,"SMOKESTACK, GENERAL,Single
Remarks: WG31 PORT TALBOT (12)
Lighting: No
Height AGL: 444 ft",,250,2013-12-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L705F,51.77050,1.94868,423,0.96952,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L591F,51.88940,1.90278,423,0.98417,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L592F,51.88060,1.89718,423,0.98102,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L593F,51.87180,1.89468,423,0.97872,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L594F,51.86348,1.88657,423,0.97516,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L595F,51.97757,1.97582,423,1.02467,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L597F,51.96128,1.96988,423,1.01889,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L599F,51.96170,1.99808,423,1.02773,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L600F,51.94580,1.95008,423,1.00927,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L602F,51.93690,1.94462,423,1.00566,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L604F,51.91940,1.93398,423,0.99878,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L606F,51.90140,1.92290,423,0.99193,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L607F,51.89260,1.91738,423,0.98865,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L609F,51.87220,1.90940,423,0.98249,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L611F,51.86430,1.91268,423,0.98173,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230L612F,51.87810,1.92228,423,0.98694,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 423 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R197F,51.59000,1.43625,466,0.89581,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R200F,51.59597,1.46955,466,0.89743,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R201F,51.59980,1.46245,466,0.89657,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R205F,51.60283,1.47888,466,0.89748,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R207F,51.61042,1.46485,466,0.89574,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R211F,51.66442,1.45317,466,0.88930,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R214F,51.68500,1.48132,466,0.89078,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R186F,51.58535,1.46715,466,0.89825,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R189F,51.59213,1.47665,466,0.89825,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H129F,51.50576,-3.10208,414,-0.80959,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: G24 INNOVATIONS W/T L7
Height AGL: 398 ft",,250,2013-12-09T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230R191F,51.59892,1.48615,466,0.89833,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230V371F,51.48487,-0.12805,608,0.23583,UK,"BUILDING,GENERAL(ALL TYPES),Single
Remarks: Building
Lighting: Yes
Height AGL: 593 ft",,250,2020-06-23T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230O086F,51.50672,-0.00469,367,0.24057,UK,"BUILDING,GENERAL(ALL TYPES),Single
Remarks: Building
Lighting: Yes
Height AGL: 346 ft",,250,2020-06-23T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230O591F,51.49745,-0.14148,360,0.23779,UK,"BUILDING,GENERAL(ALL TYPES),Single
Lighting: No
Height AGL: 345 ft",,250,2020-02-12T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H190F,51.13273,-4.10956,810,-1.22628,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 10 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H191F,51.13698,-4.10839,913,-1.22594,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 11 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H193F,51.14540,-4.10012,1058,-1.22674,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 14 OF 22
Height AGL: 361 ft",,250,2022-11-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H195F,51.14874,-4.09557,1120,-1.22734,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 16 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H196F,51.15332,-4.09472,1090,-1.22682,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 17 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H198F,51.14653,-4.08612,1131,-1.23006,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 19 OF 22
Lighting: No
Height AGL: 361 ft",,250,2022-11-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H200F,51.13866,-4.08286,1028,-1.23222,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 21 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H201F,51.13494,-4.07982,1022,-1.23363,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 22 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H298F,50.91502,-4.44573,995,-1.08026,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: EAST YOULSTONE W/F
Height AGL: 328 ft",,250,2014-10-27T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230V223F,51.59037,1.52403,466,0.90148,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230V226F,51.69135,1.49205,466,0.89166,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230V228F,51.63373,1.41020,466,0.88841,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 466 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H181F,51.12257,-4.12588,790,-1.22345,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 1 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H183F,51.12289,-4.11943,830,-1.22513,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 3 OF 22
Lighting: No
Height AGL: 361 ft",,250,2022-11-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H184F,51.12603,-4.11868,824,-1.22488,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 4 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H186F,51.13057,-4.11728,847,-1.22459,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 6 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H188F,51.11665,-4.11598,726,-1.22696,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 8 OF 22
Lighting: No
Height AGL: 361 ft",,250,2023-01-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229H189F,51.13647,-4.11357,847,-1.22469,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FULLABROOK W/F 9 OF 22
Height AGL: 361 ft",,250,2016-01-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229L775F,51.61589,-3.48432,1660,-0.82459,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FFORCH NEST 2 W/F 11/11
Height AGL: 377 ft",,250,2015-12-21T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
